Date,Region,Category,Product,Quantity,Unit_Price,Discount_Percent,Sales_Amount,Profit,Customer_Age,Customer_Rating,Payment_Method,Channel
2024-08-20,North,Electronics,Smartphone,7,575.08,0,2901.99,807.09,52,4.1,Credit Card,Online
2024-08-20,South,Food,Bakery,5,20.88,10,67.74,18.0,44,3.6,Credit Card,In-Store
2024-08-20,North,Furniture,Table,10,293.24,20,1691.16,623.49,32,3.2,E-Wallet,Online
2024-08-21,Central,Food,Dairy,5,26.29,5,90.64,24.9,41,3.1,E-Wallet,In-Store
2024-08-21,Central,Electronics,Tablet,7,470.99,0,2393.12,690.25,35,3.1,Credit Card,Online
2024-08-21,East,Toys,Board Game,8,32.08,0,186.28,75.52,42,5.0,E-Wallet,Online
2024-08-22,West,Food,Snacks,5,26.26,0,95.99,19.95,57,4.3,Credit Card,Online
2024-08-22,East,Food,Bakery,2,24.8,5,34.44,12.45,27,3.3,Cash,Online
2024-08-22,East,Clothing,Jacket,5,77.16,25,211.5,77.76,41,3.5,Cash,In-Store
2024-08-23,North,Electronics,Tablet,5,395.81,15,1238.19,442.91,36,3.4,E-Wallet,In-Store
2024-08-23,West,Toys,Board Game,7,39.08,20,161.1,68.8,34,2.7,Credit Card,Online
2024-08-24,North,Food,Bakery,5,25.24,10,84.21,24.74,36,4.5,Credit Card,In-Store
2024-08-24,West,Food,Dairy,2,24.88,5,35.05,13.68,55,3.9,Cash,In-Store
2024-08-24,West,Toys,Puzzle,4,45.32,25,100.78,25.11,45,5.0,Credit Card,In-Store
2024-08-25,West,Electronics,Tablet,13,408.49,5,3766.28,1323.7,31,2.4,E-Wallet,Online
2024-08-25,North,Clothing,Shoes,2,54.63,20,65.26,21.88,46,4.9,Credit Card,Online
2024-08-25,South,Food,Bakery,4,29.12,15,73.9,21.31,30,4.9,Cash,Online
2024-08-26,South,Clothing,Shoes,6,63.01,0,284.27,73.78,18,4.9,Cash,Online
2024-08-26,South,Furniture,Chair,5,302.27,5,1079.61,423.45,18,4.3,Cash,In-Store
2024-08-27,North,Electronics,Tablet,7,398.07,5,2004.86,417.87,44,4.7,E-Wallet,In-Store
2024-08-27,Central,Furniture,Table,6,268.13,0,1218.42,358.73,34,4.2,Cash,Online
2024-08-27,East,Furniture,Chair,4,241.58,5,695.27,311.89,50,3.4,Credit Card,In-Store
2024-08-28,South,Furniture,Table,9,253.71,20,1393.57,482.31,43,3.9,E-Wallet,In-Store
2024-08-28,South,Electronics,Tablet,6,485.29,15,1888.08,643.45,41,3.8,Credit Card,In-Store
2024-08-28,South,Electronics,Headphones,8,560.67,0,3421.76,847.6,32,4.9,E-Wallet,In-Store
2024-08-29,East,Toys,Action Figure,4,37.74,5,110.21,41.19,44,5.0,E-Wallet,In-Store
2024-08-29,East,Clothing,Shoes,11,57.83,10,439.97,161.55,58,4.8,Credit Card,Online
2024-08-29,Central,Clothing,Jeans,10,51.47,5,375.73,162.46,18,4.1,Cash,In-Store
2024-08-30,East,Toys,Doll,8,39.77,5,233.99,88.71,36,2.5,Credit Card,Online
2024-08-30,Central,Toys,Doll,5,32.74,10,114.06,30.88,55,4.8,E-Wallet,Online
2024-08-31,Central,Furniture,Shelf,3,377.64,5,839.29,244.5,23,4.7,E-Wallet,Online
2024-08-31,North,Toys,Board Game,6,45.46,0,212.71,91.39,39,4.2,Credit Card,In-Store
2024-08-31,Central,Food,Beverages,7,32.38,5,167.94,70.76,29,4.5,Credit Card,Online
2024-09-01,North,Clothing,T-Shirt,8,74.48,5,444.71,158.21,34,3.5,E-Wallet,In-Store
2024-09-01,West,Toys,Puzzle,7,41.46,0,227.99,60.2,18,3.7,Credit Card,Online
2024-09-01,South,Food,Snacks,9,26.5,0,187.34,45.29,50,3.3,Credit Card,Online
2024-09-02,Central,Food,Snacks,4,22.38,5,67.31,30.05,39,3.9,Cash,Online
2024-09-02,Central,Food,Bakery,5,25.78,20,81.6,30.01,19,4.9,E-Wallet,Online
2024-09-02,West,Food,Beverages,4,31.29,10,89.14,30.66,43,4.5,Credit Card,Online
2024-09-03,West,Furniture,Table,8,247.63,10,1421.61,315.9,40,3.3,Credit Card,Online
2024-09-03,South,Food,Dairy,7,30.79,5,163.28,53.01,29,5.0,E-Wallet,Online
2024-09-04,North,Furniture,Table,8,291.14,0,1871.03,715.81,63,4.0,Credit Card,In-Store
2024-09-04,South,Furniture,Table,6,374.93,0,1807.1,636.98,44,3.5,Cash,In-Store
2024-09-04,North,Food,Beverages,5,31.76,15,108.43,36.96,54,3.9,E-Wallet,In-Store
2024-09-05,West,Clothing,Jacket,6,68.13,5,314.28,88.78,35,3.7,Credit Card,Online
2024-09-05,South,Food,Snacks,6,28.31,10,123.71,54.4,18,4.3,E-Wallet,Online
2024-09-05,Central,Food,Beverages,4,25.66,0,83.07,29.29,18,2.9,Cash,In-Store
2024-09-06,East,Food,Dairy,5,30.44,20,99.3,28.63,24,4.4,Cash,In-Store
2024-09-06,West,Clothing,Jacket,7,76.85,20,350.92,133.06,55,4.9,Cash,Online
2024-09-06,North,Electronics,Tablet,11,534.39,0,4793.3,1447.87,31,4.5,E-Wallet,Online
2024-09-07,Central,Electronics,Headphones,6,499.94,10,2217.91,799.96,51,4.3,E-Wallet,In-Store
2024-09-07,Central,Furniture,Chair,3,331.02,0,815.85,212.38,22,4.5,Credit Card,Online
2024-09-08,East,Furniture,Table,8,367.42,10,2189.73,952.21,29,4.4,Credit Card,Online
2024-09-08,East,Clothing,Jacket,4,64.24,0,212.68,46.9,31,4.8,Credit Card,Online
2024-09-08,West,Toys,Puzzle,4,48.08,0,159.18,64.8,40,3.8,Bank Transfer,In-Store
2024-09-09,North,Electronics,Headphones,7,474.5,0,2770.07,1136.73,20,3.3,Bank Transfer,In-Store
2024-09-09,East,Furniture,Sofa,7,249.37,20,1164.62,279.32,27,4.5,Credit Card,Online
2024-09-09,South,Electronics,Headphones,7,446.39,15,2215.06,515.4,34,5.0,Cash,Online
2024-09-10,North,Clothing,Jacket,4,61.33,0,206.15,87.97,20,3.7,Credit Card,Online
2024-09-10,South,Clothing,Jacket,8,52.25,10,316.1,70.43,18,5.0,Bank Transfer,Online
2024-09-10,North,Toys,Puzzle,12,34.05,0,343.33,131.04,38,4.3,Credit Card,Online
2024-09-11,North,Toys,Action Figure,10,42.71,0,361.58,106.79,20,4.7,Cash,Online
2024-09-11,North,Clothing,Jeans,7,50.55,20,239.68,103.75,53,3.3,Credit Card,Online
2024-09-12,Central,Furniture,Table,4,285.44,0,973.92,345.58,54,4.6,Credit Card,In-Store
2024-09-12,East,Electronics,Smartphone,4,527.53,10,1619.93,546.43,30,4.5,Credit Card,In-Store
2024-09-12,Central,Food,Snacks,5,32.06,5,129.88,38.97,45,5.0,Cash,In-Store
2024-09-13,South,Toys,Doll,9,46.36,0,358.56,114.27,38,4.4,Cash,Online
2024-09-13,South,Food,Bakery,5,32.41,5,132.3,44.27,51,4.5,Credit Card,In-Store
2024-09-13,East,Furniture,Chair,6,344.75,20,1422.16,298.78,32,3.5,Credit Card,In-Store
2024-09-14,South,Toys,Puzzle,11,37.88,15,306.64,123.81,44,4.4,Cash,Online
2024-09-14,North,Food,Dairy,8,28.4,0,196.73,80.76,42,4.9,E-Wallet,Online
2024-09-15,East,Furniture,Sofa,6,345.32,15,1536.41,417.36,41,3.8,E-Wallet,In-Store
2024-09-15,North,Electronics,Headphones,6,443.64,20,1857.72,801.35,29,3.6,E-Wallet,In-Store
2024-09-15,East,Furniture,Table,4,242.66,0,846.76,278.82,53,5.0,Credit Card,In-Store
2024-09-16,West,Toys,Board Game,7,46.06,0,283.41,93.24,32,3.8,E-Wallet,In-Store
2024-09-16,North,Clothing,Shoes,5,48.65,0,213.8,79.64,32,4.7,Cash,Online
2024-09-16,North,Electronics,Smartphone,5,502.02,0,2206.2,479.6,28,3.6,Credit Card,Online
2024-09-17,West,Food,Dairy,2,22.05,10,35.14,13.33,29,3.7,Cash,Online
2024-09-17,East,Toys,Action Figure,9,43.31,0,345.18,130.44,34,3.9,Credit Card,In-Store
2024-09-17,North,Clothing,Shoes,1,63.12,0,55.89,21.88,43,4.5,Credit Card,In-Store
2024-09-18,Central,Furniture,Sofa,5,242.03,0,1079.59,446.47,48,4.9,Credit Card,Online
2024-09-18,North,Clothing,Shoes,8,58.89,5,399.26,143.33,39,3.6,Credit Card,In-Store
2024-09-19,West,Toys,Doll,8,44.02,10,284.87,79.7,56,5.0,Credit Card,Online
2024-09-19,Central,Toys,Doll,8,48.97,10,316.91,83.81,39,4.2,E-Wallet,Online
2024-09-19,North,Clothing,Jacket,3,74.66,0,201.31,49.65,18,3.9,Cash,In-Store
2024-09-20,North,Furniture,Chair,8,312.58,5,2150.98,861.71,22,4.5,E-Wallet,In-Store
2024-09-20,North,Clothing,Jacket,4,69.85,0,252.99,111.59,47,5.0,Credit Card,Online
2024-09-20,South,Toys,Doll,7,38.33,20,194.35,40.1,33,4.6,Credit Card,Online
2024-09-21,North,Toys,Board Game,5,38.84,5,168.3,75.13,32,3.5,Bank Transfer,Online
2024-09-21,West,Food,Bakery,3,22.43,0,61.38,12.88,25,4.1,Cash,Online
2024-09-21,North,Food,Snacks,3,27.02,0,73.95,17.96,32,4.4,E-Wallet,Online
2024-09-22,East,Electronics,Smartphone,4,430.78,0,1583.34,351.47,32,3.5,Cash,Online
2024-09-22,Central,Toys,Puzzle,2,33.69,0,61.91,21.87,44,4.2,Cash,In-Store
2024-09-23,West,Food,Snacks,9,28.56,10,214.15,85.81,34,3.5,Credit Card,In-Store
2024-09-23,East,Clothing,Jeans,6,69.23,15,326.83,97.52,54,4.6,E-Wallet,In-Store
2024-09-23,South,Furniture,Sofa,6,294.0,0,1632.82,432.19,29,5.0,Credit Card,In-Store
2024-09-24,East,Clothing,Jeans,7,50.3,10,295.48,123.3,40,4.0,Credit Card,In-Store
2024-09-24,East,Furniture,Sofa,2,303.94,10,510.12,127.83,18,4.7,E-Wallet,In-Store
2024-09-24,South,Food,Dairy,5,25.53,5,113.07,44.98,46,4.8,Cash,Online
2024-09-25,North,Electronics,Tablet,2,510.45,0,958.84,313.62,19,3.7,E-Wallet,Online
2024-09-25,Central,Clothing,Shoes,2,57.46,0,107.94,25.46,45,4.3,Credit Card,Online
2024-09-25,South,Clothing,Jeans,6,68.48,20,308.71,123.99,18,5.0,E-Wallet,In-Store
2024-09-26,North,Clothing,T-Shirt,2,74.14,15,119.24,46.45,24,5.0,Cash,In-Store
2024-09-26,South,Furniture,Table,5,275.62,0,1303.73,566.22,48,3.8,Credit Card,In-Store
2024-09-27,South,Food,Dairy,8,32.24,0,245.73,101.57,58,3.1,E-Wallet,Online
2024-09-27,West,Clothing,Shoes,5,59.59,15,241.32,99.75,18,4.7,Cash,In-Store
2024-09-27,West,Clothing,Jeans,5,56.02,5,253.54,101.2,23,4.3,Cash,Online
2024-09-28,West,Electronics,Smartphone,5,454.84,15,1855.17,702.09,61,4.1,Bank Transfer,In-Store
2024-09-28,North,Electronics,Tablet,2,381.24,0,731.75,180.2,39,3.6,Cash,In-Store
2024-09-28,South,Food,Bakery,7,21.57,25,108.69,24.03,24,5.0,E-Wallet,In-Store
2024-09-29,East,Food,Bakery,4,25.18,15,82.75,28.83,57,3.6,E-Wallet,Online
2024-09-29,North,Toys,Board Game,5,47.25,0,228.34,95.44,45,3.5,E-Wallet,Online
2024-09-29,South,Electronics,Tablet,6,562.57,10,2936.28,1157.03,39,4.0,E-Wallet,Online
2024-09-30,West,Toys,Puzzle,9,45.3,0,396.83,105.54,18,4.7,Credit Card,Online
2024-09-30,North,Furniture,Table,4,255.78,5,946.14,265.53,65,2.9,E-Wallet,Online
2024-10-01,East,Toys,Doll,5,45.44,10,200.45,41.73,41,3.3,Credit Card,In-Store
2024-10-01,North,Clothing,Shoes,3,67.06,0,197.22,88.04,33,3.3,E-Wallet,Online
2024-10-01,North,Toys,Board Game,4,48.12,10,169.8,44.54,57,5.0,Cash,Online
2024-10-02,North,Food,Dairy,3,30.32,0,89.78,29.05,26,4.2,E-Wallet,Online
2024-10-02,Central,Furniture,Table,7,370.23,10,2302.54,516.52,23,3.3,E-Wallet,Online
2024-10-02,West,Clothing,T-Shirt,6,60.42,5,340.0,104.03,25,4.0,Cash,In-Store
2024-10-03,Central,Toys,Action Figure,3,45.96,15,116.49,39.41,33,4.8,Cash,Online
2024-10-03,East,Furniture,Shelf,1,280.24,0,278.57,78.99,38,5.0,E-Wallet,In-Store
2024-10-03,North,Furniture,Chair,5,389.9,5,1841.03,444.83,46,2.8,Credit Card,Online
2024-10-04,East,Clothing,T-Shirt,5,53.26,5,253.22,96.07,21,3.2,Credit Card,In-Store
2024-10-04,East,Toys,Puzzle,9,32.2,5,275.59,116.61,41,3.7,Cash,Online
2024-10-05,West,Furniture,Chair,5,262.32,5,1255.78,429.16,30,3.9,Cash,In-Store
2024-10-05,North,Furniture,Table,4,356.38,5,1364.85,540.99,36,3.8,Credit Card,Online
2024-10-05,East,Electronics,Headphones,7,460.53,25,2436.7,834.85,53,4.1,Credit Card,In-Store
2024-10-06,North,Furniture,Sofa,5,307.13,0,1558.22,315.13,44,5.0,Credit Card,In-Store
2024-10-06,South,Electronics,Tablet,8,574.88,15,3966.7,1215.67,45,3.1,Credit Card,Online
2024-10-06,West,Toys,Board Game,6,50.39,10,276.12,76.38,29,4.2,Credit Card,Online
2024-10-07,East,Toys,Board Game,6,38.22,5,222.58,62.44,63,4.4,Credit Card,In-Store
2024-10-07,South,Toys,Board Game,6,36.18,10,199.6,48.87,46,2.9,Credit Card,Online
2024-10-08,South,Food,Dairy,5,30.61,20,125.91,26.94,32,5.0,Cash,In-Store
2024-10-08,East,Toys,Doll,7,50.12,5,342.79,97.8,52,3.9,Credit Card,In-Store
2024-10-08,West,Furniture,Table,3,321.24,20,792.92,262.44,45,3.3,Bank Transfer,Online
2024-10-09,Central,Clothing,T-Shirt,6,66.88,0,415.47,153.95,21,5.0,Cash,Online
2024-10-09,Central,Electronics,Headphones,5,417.81,10,1946.55,700.62,40,4.6,Credit Card,In-Store
2024-10-09,West,Food,Beverages,10,30.01,0,310.7,113.84,25,3.6,Credit Card,In-Store
2024-10-10,South,Toys,Board Game,3,44.64,5,132.6,48.91,18,4.7,E-Wallet,Online
2024-10-10,West,Toys,Board Game,8,42.07,10,315.68,87.24,32,4.4,Credit Card,In-Store
2024-10-10,South,Clothing,T-Shirt,5,49.8,5,246.54,74.72,52,2.8,Bank Transfer,Online
2024-10-11,South,Clothing,T-Shirt,5,75.48,5,376.1,150.25,57,2.8,Cash,In-Store
2024-10-11,West,Food,Snacks,8,27.69,0,232.41,48.25,31,4.3,Cash,Online
2024-10-12,North,Electronics,Headphones,7,403.36,10,2683.06,920.47,34,2.7,Bank Transfer,Online
2024-10-12,Central,Toys,Board Game,6,44.13,5,265.58,81.92,56,4.8,Cash,Online
2024-10-12,East,Food,Dairy,5,28.47,0,150.29,41.23,46,2.9,Bank Transfer,Online
2024-10-13,East,Furniture,Chair,3,318.87,0,1016.53,301.48,44,4.7,Bank Transfer,Online
2024-10-13,West,Furniture,Shelf,5,347.72,15,1570.38,584.56,39,5.0,Bank Transfer,In-Store
2024-10-13,Central,Food,Beverages,5,27.27,15,123.15,30.86,47,4.5,E-Wallet,In-Store
2024-10-14,East,Toys,Doll,4,50.96,0,217.98,92.09,37,1.0,Credit Card,In-Store
2024-10-14,East,Food,Dairy,6,20.67,0,132.64,40.82,57,4.9,Credit Card,Online
2024-10-14,North,Toys,Board Game,4,34.12,0,145.98,55.72,36,3.7,Credit Card,In-Store
2024-10-15,East,Clothing,Shoes,4,53.21,20,183.25,54.25,36,4.2,Bank Transfer,In-Store
2024-10-15,North,Food,Dairy,4,28.63,15,104.75,41.43,18,3.6,Credit Card,Online
2024-10-16,West,Toys,Action Figure,6,44.91,0,291.83,74.99,51,5.0,Credit Card,Online
2024-10-16,East,Food,Dairy,6,31.15,15,172.05,67.64,25,4.3,E-Wallet,Online
2024-10-16,West,Food,Beverages,5,29.16,0,157.9,35.91,18,3.7,Credit Card,Online
2024-10-17,North,Toys,Doll,5,42.17,0,229.75,53.9,35,5.0,E-Wallet,Online
2024-10-17,North,Toys,Doll,7,51.84,20,316.32,113.69,33,4.9,Bank Transfer,In-Store
2024-10-17,West,Electronics,Headphones,11,419.87,20,4026.29,1423.47,43,3.3,Cash,In-Store
2024-10-18,North,Food,Beverages,9,30.41,15,255.1,70.06,46,4.4,E-Wallet,Online
2024-10-18,North,Furniture,Sofa,2,304.02,5,633.31,270.68,27,4.3,E-Wallet,In-Store
2024-10-18,North,Food,Snacks,8,28.11,0,246.55,105.96,73,2.7,E-Wallet,Online
2024-10-19,Central,Food,Snacks,5,29.09,20,128.36,53.39,35,4.9,Credit Card,Online
2024-10-19,West,Toys,Puzzle,7,44.68,10,310.46,96.05,18,4.1,Cash,In-Store
2024-10-20,South,Food,Snacks,5,21.76,0,120.71,49.82,58,5.0,Credit Card,Online
2024-10-20,South,Food,Dairy,8,25.54,5,215.37,81.97,47,5.0,E-Wallet,Online
2024-10-20,South,Furniture,Chair,6,324.22,20,1726.94,497.83,43,4.4,Cash,In-Store
2024-10-21,West,Toys,Action Figure,3,48.98,20,131.23,58.54,32,4.1,Credit Card,In-Store
2024-10-21,West,Food,Bakery,2,25.55,10,51.33,20.79,38,2.5,Cash,In-Store
2024-10-21,North,Clothing,Shoes,11,75.56,10,835.07,181.64,18,4.8,Cash,Online
2024-10-22,North,Electronics,Laptop,4,459.08,0,2061.97,585.82,34,3.9,Credit Card,Online
2024-10-22,North,Furniture,Chair,7,322.32,10,2280.09,851.87,69,3.6,Credit Card,Online
2024-10-22,West,Food,Snacks,3,29.95,10,90.81,39.84,25,4.1,E-Wallet,Online
2024-10-23,West,Clothing,Jacket,5,65.49,0,369.83,112.24,40,5.0,E-Wallet,In-Store
2024-10-23,South,Food,Bakery,9,32.0,15,276.5,109.02,18,5.0,Cash,In-Store
2024-10-24,North,Food,Snacks,7,28.25,20,179.73,37.73,31,5.0,E-Wallet,In-Store
2024-10-24,North,Toys,Action Figure,4,42.45,0,192.89,53.67,21,3.2,Cash,In-Store
2024-10-24,Central,Toys,Puzzle,4,32.47,15,125.41,25.89,43,5.0,E-Wallet,Online
2024-10-25,South,Toys,Doll,6,40.27,10,248.44,59.07,40,3.7,Credit Card,In-Store
2024-10-25,West,Clothing,T-Shirt,6,56.98,10,351.48,115.72,21,4.7,Bank Transfer,Online
2024-10-25,East,Food,Bakery,6,29.35,15,171.0,48.33,39,4.6,Cash,Online
2024-10-26,South,Electronics,Laptop,7,406.86,0,3271.73,808.03,39,3.9,Cash,Online
2024-10-26,North,Furniture,Table,3,270.78,15,793.22,242.29,40,4.3,E-Wallet,In-Store
2024-10-26,North,Toys,Puzzle,10,35.79,0,411.15,178.7,49,2.7,Credit Card,Online
2024-10-27,East,Toys,Action Figure,9,34.51,15,304.98,101.37,58,4.1,E-Wallet,Online
2024-10-27,West,Food,Beverages,7,23.89,5,183.5,76.58,30,3.9,Credit Card,In-Store
2024-10-28,East,Food,Snacks,9,31.07,0,324.82,88.12,34,5.0,Credit Card,Online
2024-10-28,East,Clothing,Jeans,3,71.25,5,235.84,66.0,35,4.1,E-Wallet,Online
2024-10-28,North,Clothing,Jacket,6,70.06,0,488.21,98.51,21,3.4,Credit Card,In-Store
2024-10-29,Central,Toys,Puzzle,9,47.95,0,503.9,147.54,24,4.1,Credit Card,Online
2024-10-29,West,Food,Snacks,5,23.37,0,136.44,34.1,45,3.5,E-Wallet,In-Store
2024-10-29,South,Electronics,Smartphone,3,559.67,15,1666.56,638.17,63,3.0,Bank Transfer,In-Store
2024-10-30,Central,Furniture,Table,5,260.6,20,1223.72,446.65,24,4.5,E-Wallet,Online
2024-10-30,East,Food,Snacks,3,24.2,20,68.2,15.05,67,4.1,E-Wallet,Online
2024-10-31,East,Food,Dairy,3,27.33,20,77.42,20.22,30,5.0,Bank Transfer,In-Store
2024-10-31,West,Clothing,Jeans,5,51.09,15,256.23,73.33,53,5.0,E-Wallet,Online
2024-10-31,West,Furniture,Table,5,349.52,0,2062.4,797.1,43,5.0,Bank Transfer,Online
2024-11-01,West,Toys,Doll,5,39.74,15,200.38,55.18,40,4.3,Credit Card,In-Store
2024-11-01,North,Food,Dairy,11,29.81,15,330.58,75.48,32,4.8,E-Wallet,In-Store
2024-11-01,South,Toys,Board Game,7,41.86,0,347.58,136.36,38,4.2,Credit Card,In-Store
2024-11-02,Central,Food,Snacks,8,22.26,10,191.1,52.26,28,2.2,E-Wallet,In-Store
2024-11-02,North,Toys,Board Game,2,46.7,5,105.78,37.19,50,5.0,E-Wallet,Online
2024-11-02,South,Furniture,Chair,10,277.82,20,2650.03,1113.83,52,4.6,Cash,Online
2024-11-03,South,Clothing,Shoes,7,62.72,10,473.54,122.71,29,4.5,E-Wallet,In-Store
2024-11-03,South,Furniture,Sofa,7,251.33,25,1581.18,645.46,18,3.9,E-Wallet,Online
2024-11-04,East,Electronics,Smartphone,5,499.02,0,3004.8,1162.19,33,3.5,E-Wallet,Online
2024-11-04,Central,Clothing,Shoes,7,67.98,0,573.03,145.7,63,3.8,Credit Card,In-Store
2024-11-04,North,Furniture,Chair,4,296.8,25,1072.3,283.59,41,4.6,E-Wallet,Online
2024-11-05,North,Electronics,Tablet,10,574.75,0,6955.4,2687.94,52,2.4,Credit Card,Online
2024-11-05,North,Food,Snacks,5,30.93,5,177.78,38.18,25,4.3,E-Wallet,In-Store
2024-11-05,Central,Food,Bakery,8,28.85,10,251.37,99.59,31,5.0,Credit Card,In-Store
2024-11-06,East,Toys,Puzzle,4,46.27,20,180.06,36.3,33,4.1,Credit Card,Online
2024-11-06,South,Clothing,Jacket,11,55.57,0,743.33,197.37,22,2.4,Credit Card,In-Store
2024-11-06,West,Food,Beverages,4,28.21,0,137.21,48.28,40,3.8,Cash,Online
2024-11-07,Central,Clothing,T-Shirt,8,53.95,5,500.91,209.09,27,4.3,E-Wallet,Online
2024-11-07,West,Food,Bakery,8,21.8,5,202.42,74.87,50,4.3,Credit Card,Online
2024-11-08,Central,Toys,Puzzle,5,51.99,0,319.07,128.13,39,4.1,E-Wallet,Online
2024-11-08,South,Furniture,Chair,6,333.36,20,1964.07,578.5,57,5.0,Bank Transfer,In-Store
2024-11-08,West,Toys,Puzzle,6,40.62,10,269.24,97.14,18,4.2,E-Wallet,Online
2024-11-09,East,Electronics,Tablet,9,424.84,20,3771.81,1419.14,31,4.4,Cash,In-Store
2024-11-09,West,Food,Beverages,8,27.55,0,271.76,70.85,32,3.5,Cash,Online
2024-11-09,West,Electronics,Headphones,8,371.16,10,3295.24,1292.89,44,4.9,Credit Card,In-Store
2024-11-10,West,Electronics,Smartphone,4,381.3,25,1416.9,429.72,32,5.0,Credit Card,Online
2024-11-10,West,Clothing,T-Shirt,5,48.99,10,273.04,109.59,60,3.6,E-Wallet,Online
2024-11-10,North,Food,Bakery,4,26.24,0,130.01,35.27,35,3.9,Credit Card,Online
2024-11-11,East,Electronics,Smartphone,6,495.14,25,2772.09,814.22,26,2.4,Bank Transfer,In-Store
2024-11-11,Central,Furniture,Chair,7,249.37,5,2063.19,516.75,35,3.4,Credit Card,In-Store
2024-11-12,Central,Electronics,Headphones,7,522.28,15,3883.05,1680.88,33,5.0,Credit Card,In-Store
2024-11-12,North,Furniture,Sofa,8,274.56,0,2744.62,1090.92,50,3.8,Credit Card,In-Store
2024-11-12,North,Clothing,Jacket,2,68.56,10,154.2,63.43,32,4.3,E-Wallet,Online
2024-11-13,North,Electronics,Laptop,3,580.93,20,1749.62,703.97,18,3.6,Cash,Online
2024-11-13,West,Toys,Doll,7,45.82,5,382.39,162.23,40,4.4,Credit Card,Online
2024-11-13,West,Clothing,Jeans,5,74.5,0,467.42,144.66,29,3.9,E-Wallet,Online
2024-11-14,North,Furniture,Sofa,10,382.23,0,4816.75,1452.93,22,4.3,Bank Transfer,In-Store
2024-11-14,East,Clothing,T-Shirt,6,62.6,0,473.34,113.19,38,4.1,Cash,In-Store
2024-11-14,West,Electronics,Laptop,6,518.02,5,3720.95,1285.83,36,5.0,Credit Card,Online
2024-11-15,West,Food,Beverages,3,30.65,10,104.71,33.18,35,4.2,Credit Card,In-Store
2024-11-15,East,Food,Dairy,6,24.46,0,185.69,37.54,41,3.3,E-Wallet,Online
2024-11-16,East,Furniture,Chair,7,279.21,0,2483.1,787.24,30,3.5,E-Wallet,Online
2024-11-16,East,Furniture,Table,6,381.99,5,2766.26,848.15,39,2.5,Bank Transfer,Online
2024-11-16,South,Food,Bakery,6,29.08,5,210.58,42.33,30,4.2,Cash,Online
2024-11-17,East,Furniture,Shelf,6,272.95,10,1880.02,378.76,48,4.0,Credit Card,Online
2024-11-17,West,Clothing,Shoes,10,61.47,10,705.68,242.75,37,5.0,Cash,Online
2024-11-17,Central,Toys,Board Game,4,47.93,20,195.63,56.98,60,3.3,E-Wallet,Online
2024-11-18,East,Toys,Action Figure,3,42.94,0,164.95,54.4,31,3.4,Credit Card,Online
2024-11-18,West,Clothing,Jeans,4,67.5,5,328.43,88.62,42,3.5,Bank Transfer,Online
2024-11-19,North,Toys,Puzzle,4,47.08,5,229.93,49.53,52,3.8,Cash,Online
2024-11-19,East,Electronics,Laptop,5,499.95,0,3213.01,1197.12,44,3.0,Cash,In-Store
2024-11-19,North,Clothing,T-Shirt,4,64.2,10,297.08,72.87,39,3.9,Credit Card,In-Store
2024-11-20,North,Furniture,Table,4,352.44,15,1545.94,442.58,42,4.1,Credit Card,In-Store
2024-11-20,West,Clothing,T-Shirt,3,69.83,0,270.25,102.68,44,4.0,E-Wallet,In-Store
2024-11-20,Central,Food,Beverages,5,27.87,0,179.8,45.07,41,5.0,Cash,In-Store
2024-11-21,North,Furniture,Table,8,293.97,10,2740.55,940.6,37,4.1,Credit Card,Online
2024-11-21,South,Food,Bakery,2,25.07,10,58.44,24.54,47,4.1,Credit Card,In-Store
2024-11-21,West,Furniture,Chair,7,385.57,5,3319.9,669.44,36,5.0,E-Wallet,Online
2024-11-22,North,Toys,Doll,5,34.25,10,200.26,68.81,25,4.1,E-Wallet,Online
2024-11-22,East,Clothing,Jacket,6,56.06,25,327.78,103.12,64,3.2,Credit Card,Online
2024-11-23,West,Electronics,Headphones,3,470.79,0,1841.64,456.75,49,3.1,E-Wallet,Online
2024-11-23,East,Furniture,Sofa,11,365.51,0,5242.62,1099.8,26,3.1,Credit Card,Online
2024-11-23,North,Furniture,Table,5,264.55,0,1724.79,399.77,34,3.0,E-Wallet,In-Store
2024-11-24,South,Food,Beverages,7,23.46,10,193.39,61.64,30,5.0,E-Wallet,Online
2024-11-24,West,Toys,Action Figure,8,33.32,5,331.28,103.88,31,3.2,Credit Card,In-Store
2024-11-24,East,Food,Snacks,4,28.82,25,113.14,42.97,49,4.2,E-Wallet,Online
2024-11-25,North,Food,Bakery,4,22.98,10,108.59,36.3,33,4.1,Credit Card,In-Store
2024-11-25,West,Toys,Action Figure,10,39.77,5,496.0,105.79,62,3.9,Credit Card,In-Store
2024-11-25,North,Electronics,Tablet,8,459.83,0,4829.01,1295.45,18,3.4,Cash,In-Store
2024-11-26,West,Food,Bakery,7,31.14,10,317.23,141.81,37,4.5,Cash,Online
2024-11-26,North,Food,Bakery,11,25.14,0,447.18,188.21,20,2.8,E-Wallet,In-Store
2024-11-27,Central,Furniture,Chair,8,261.78,20,2716.03,594.94,42,3.3,Credit Card,Online
2024-11-27,South,Toys,Puzzle,4,42.49,5,261.72,62.24,43,4.9,E-Wallet,Online
2024-11-27,South,Clothing,Jacket,10,76.89,0,1246.45,409.41,49,3.1,Credit Card,In-Store
2024-11-28,North,Electronics,Headphones,3,496.73,10,2179.62,644.64,22,5.0,Credit Card,Online
